tmax,tmin,rain,tmax_tomorrow
69,52,0,70
70,49,0,67
67,53,0,66
66,50,0,69
69,47,0,67
67,53,0,67
67,50,0,66
66,51,0,67
67,49,0,66
66,54,0,67
67,54,0,67
67,53,0,64
64,54,0,62
62,55,0,65
65,55,0,65
65,54,0,66
66,55,0,68
68,55,0,69
69,56,0,67
67,58,0,68
68,54,0.05,70
70,48,0,74
74,52,0,72
72,52,0,71
71,50,0,69
69,51,0,65
65,54,0,64
64,53,0,71
71,55,0,74
74,50,0,70
70,55,0,67
67,51,0,66
66,53,0,65
65,54,0,66
66,51,0,71
71,50,0,74
74,51,0,76
76,53,0,84
84,54,0,74
74,54,0,71
71,60,0,70
70,59,0,66
66,57,0,64
64,54,0,66
66,54,0,66
66,55,0,67
67,57,0,68
68,57,0,75
75,56,0,74
74,55,0,74
74,55,0,73
73,53,0,73
73,59,0,71
71,58,0,66
66,57,0,72
72,57,0,71
71,57,0,73
73,58,0,69
69,57,0,67
67,57,0,72
72,57,0,73
73,60,0,71
71,58,0,68
68,57,0,74
74,51,0,67
67,52,0,67
67,58,0,71
71,57,0,74
74,58,0,71
71,58,0,75
75,54,0,76
76,62,0,76
76,61,0,70
70,60,0,76
76,59,0,72
72,59,0,71
71,58,0,72
72,62,0,74
74,59,0,70
70,57,0,72
72,58,0,73
73,59,0,68
68,58,0,71
71,59,0,65
65,59,0,68
68,59,0,66
66,59,0,71
71,58,0,68
68,59,0,71
71,58,0,74
74,54,0,78
78,56,0,75
75,56,0,71
71,59,0,73
73,57,0,77
77,57,0,69
69,58,0,71
71,60,0,64
64,59,0,70
70,59,0,72
72,59,0,74
74,57,0,74
74,58,0,70
70,58,0,76
76,58,0,71
71,60,0,72
72,63,0,69
69,62,0,69
69,61,0,73
73,61,0,79
79,55,0,90
90,56,0,88
88,57,0,71
71,57,0,72
72,58,0,74
74,60,0,73
73,58,0,74
74,56,0,87
87,52,0,89
89,61,0,93
93,58,0,93
93,59,0,90
90,56,0,90
90,56,0,76
76,56,0,72
72,52,0,77
77,58,0,70
70,59,0,72
72,53,0,81
81,53,0,82
82,54,0,74
74,56,0,72
72,54,0,68
68,57,0,66
66,50,0.07,72
72,47,0,79
79,48,0,82
82,51,0,85
85,51,0,84
84,52,0,69
69,53,0,78
78,51,0.01,66
66,52,0,69
69,59,0,66
66,58,0,67
67,56,0,67
67,52,0,65
65,52,0,62
62,52,0,63
63,57,0,64
64,50,0,75
75,49,0,67
67,54,0,73
73,52,0.01,71
71,52,0,77
77,46,0,88
88,47,0,84
84,54,0,86
86,50,0,80
80,53,0,67
67,52,0,67
67,57,0,68
68,56,0.21,64
64,51,0.01,63
63,52,1.84,63
63,52,0.19,64
64,44,0,63
63,52,0,60
60,52,0.3,64
64,49,0,61
61,50,0.02,60
60,45,0.86,62
62,43,0,61
61,43,0,65
65,49,0,61
61,46,0,67
67,47,0,71
71,42,0,67
67,43,0,60
60,48,0.15,59
59,43,0.01,62
62,45,0,60
60,42,0,60
60,49,0,59
59,47,0,61
61,53,0.02,64
64,52,0.12,60
60,51,1.03,63
63,50,0.01,64
64,48,0.01,67
67,44,0,61
61,49,0.01,62
62,47,0,63
63,42,0.01,59
59,45,0.01,60
60,43,0,
,,,64
64,44,0,62
62,37,0,58
58,40,0,60
60,39,0,57
57,47,0.01,59
59,45,0,61
61,49,0.18,59
59,42,0,56
56,34,0,53
53,31,0,55
55,33,0,60
60,33,0,56
56,36,0,54
54,30,0,53
53,37,0,55
55,40,0.2,59
59,49,0.72,57
57,52,1.27,61
61,49,0.01,57
57,47,0.02,60
60,47,0.01,60
60,44,0,63
63,48,0,60
60,48,0,64
64,41,0,64
64,43,0,58
58,38,0,65
65,37,0,57
57,38,0,51
51,35,0,62
62,36,0,61
61,44,0,65
65,40,0,58
58,40,0,54
54,33,0,55
55,47,0.05,54
54,46,0.56,52
52,46,0.54,56
56,47,0.58,56
56,50,0.66,56
56,47,0.68,56
56,42,0.43,48
48,46,0.39,54
54,41,0.41,52
52,39,0,53
53,40,0.05,51
51,42,0,56
56,47,0.51,54
54,47,0.36,56
56,42,0.08,58
58,41,0.39,55
55,41,0.24,56
56,35,0,47
47,36,0,55
55,36,0,54
54,38,0,57
57,38,0,57
57,42,0,55
55,40,0,53
53,38,0,53
53,39,0,55
55,38,0,54
54,39,0,55
55,40,0,55
55,39,0,55
55,43,0.06,59
59,47,0.33,60
60,47,0.14,58
58,43,0.12,57
57,37,0,60
60,35,0,60
60,38,0,72
72,47,0,69
69,45,0,62
62,39,0,60
60,40,0,58
58,44,0,58
58,40,0,57
57,49,0.16,55
55,45,0,64
64,41,0,68
68,45,0,58
58,44,0.01,60
60,46,0,57
57,47,0.01,59
59,51,0.39,57
57,52,1.48,63
63,53,0.01,59
59,52,0.18,66
66,52,0.56,61
61,50,0.5,61
61,52,0.18,67
67,50,0.22,63
63,45,0,58
58,47,0,55
55,52,0,57
57,49,0,59
59,49,0.01,61
61,50,0.66,61
61,47,0.02,62
62,45,0.51,63
63,45,0,65
65,44,0.35,58
58,49,0.52,64
64,46,0.01,69
69,46,0.01,66
66,50,0,70
70,49,0,71
71,50,0.01,74
74,50,0.01,79
79,56,0,61
61,56,0.01,64
64,54,0,74
74,47,0,72
72,43,0,66
66,44,0,63
63,50,0,59
59,53,0.31,63
63,55,0.19,63
63,56,0.05,63
63,51,0.49,59
59,51,0.78,58
58,51,0.18,60
60,48,0.01,60
60,40,0,63
63,44,0,65
65,45,0.48,61
61,50,0.08,62
62,50,0.29,65
65,41,0,69
69,42,0,70
70,46,0,61
61,51,0,59
59,47,0.44,61
61,46,0.01,68
68,42,0,67
67,46,0,61
61,51,0.12,60
60,49,0.46,64
64,49,0,65
65,44,0,64
64,50,0,62
62,47,0,61
61,46,0,65
65,45,0,67
67,43,0,66
66,49,0,65
65,52,0,65
65,45,0,69
69,46,0,62
62,47,0,72
72,47,0,73
73,47,0,70
70,52,0.06,63
63,52,0,64
64,48,0,68
68,46,0,66
66,50,0.05,64
64,52,0.66,66
66,54,0,65
65,54,0,68
68,54,0,68
68,51,0,66
66,52,0,67
67,57,0.52,66
66,54,0.13,67
67,56,0,67
67,51,0,64
64,55,0.63,63
63,54,0.05,66
66,51,0,69
69,46,0,68
68,51,0,67
67,53,0,67
67,54,0,71
71,60,0,67
67,56,0.02,64
64,55,0,71
71,61,0.03,66
66,58,0.26,69
69,50,0,73
73,49,0,72
72,53,0,72
72,49,0,78
78,51,0,71
71,55,0,66
66,55,0,64
64,56,0,65
65,56,0,68
68,56,0,72
72,56,0,71
71,56,0,74
74,54,0,70
70,53,0,68
68,50,0,67
67,52,0,68
68,54,0,67
67,53,0,67
67,46,0,65
65,55,0.36,67
67,57,0.1,66
66,55,0,68
68,54,0,76
76,52,0,81
81,53,0,69
69,52,0,67
67,49,0,65
65,56,0.13,68
68,57,0,69
69,57,0.03,71
71,57,0,71
71,56,0,71
71,57,0,71
71,51,0,68
68,57,0,70
70,59,0,68
68,58,0,67
67,57,0,67
67,56,0,69
69,56,0,76
76,56,0,71
71,55,0,69
69,55,0,69
69,54,0,69
69,52,0.01,71
71,52,0,64
64,54,0,69
69,56,0,67
67,56,0,72
72,56,0,69
69,59,0,74
74,59,0,75
75,59,0,79
79,56,0,73
73,57,0,76
76,56,0,75
75,54,0,77
77,56,0,74
74,57,0,69
69,58,0,70
70,59,0,70
70,58,0,71
71,58,0,73
73,58,0,92
92,54,0,74
74,57,0,70
70,52,0,70
70,55,0,70
70,56,0,69
69,57,0,68
68,58,0,72
72,57,0,73
73,57,0,74
74,57,0,70
70,56,0,71
71,58,0,72
72,57,0,75
75,51,0,72
72,56,0.01,69
69,56,0,67
67,55,0,71
71,56,0,69
69,55,0,74
74,51,0.01,72
72,54,0,66
66,56,0,68
68,57,0,68
68,58,0,71
71,56,0,66
66,54,0,67
67,58,0,66
66,56,0,65
65,55,0,65
65,56,0,68
68,55,0,69
69,53,0,70
70,52,0,70
70,54,0,72
72,52,0.01,76
76,51,0,74
74,52,0,73
73,53,0,84
84,52,0,86
86,53,0,69
69,56,0,66
66,54,0,65
65,54,0,65
65,55,0,73
73,50,0,65
65,55,0,65
65,57,0,68
68,59,0,65
65,57,0,69
69,55,0,66
66,55,0,64
64,54,0,64
64,54,0,61
61,55,0,64
64,55,0,67
67,56,0,65
65,53,0,72
72,53,0,82
82,51,0,64
64,54,0.01,71
71,54,0,68
68,52,0.01,65
65,50,0,74
74,46,0,78
78,46,0,69
69,56,0.01,71
71,56,0,81
81,51,0,85
85,50,0,83
83,53,0.01,70
70,57,0,70
70,51,0,68
68,48,0,70
70,47,0,77
77,46,0,76
76,47,0,66
66,49,0,66
66,51,0,71
71,47,0.01,76
76,47,0,62
62,49,0.01,72
72,47,0,82
82,46,0.01,70
70,50,0,67
67,52,0.14,76
76,47,0,81
81,48,0,69
69,55,0,69
69,57,0,66
66,50,0,66
66,49,0,64
64,52,0.01,65
65,55,0,60
60,54,0,64
64,54,0,59
59,53,0.14,63
63,53,0,68
68,55,0.02,65
65,49,0.01,68
68,44,0,70
70,45,0,67
67,46,0,61
61,52,0,65
65,46,0.01,63
63,49,0.21,63
63,42,0,63
63,49,0.01,66
66,55,0.42,66
66,50,0.3,69
69,50,0.04,64
64,49,0.01,62
62,54,0,63
63,47,0,65
65,44,0,70
70,50,0.02,77
77,49,0,69
69,49,0,76
76,45,0,70
70,45,0,74
74,41,0,65
65,38,0,65
65,39,0,65
65,39,0,67
67,40,0,60
60,41,0.02,62
62,51,0.2,58
58,39,0,57
57,32,0,57
57,40,0.47,57
57,47,0.16,58
58,46,0,61
61,51,0.83,57
57,42,0,57
57,38,0,59
59,33,0,60
60,36,0,58
58,32,0,56
56,37,0,61
61,47,0,62
62,44,0,65
65,40,0,63
63,39,0,55
55,46,0,56
56,42,0,56
56,36,0,57
57,36,0,52
52,35,0,51
51,41,0.79,60
60,50,1.93,64
64,49,0.1,64
64,49,0.01,64
64,55,0.62,63
63,57,0.83,62
62,57,0.01,64
64,53,0,59
59,55,0.58,59
59,52,0.29,60
60,53,0,61
61,48,0.66,56
56,47,0.02,60
60,52,0.55,61
61,51,1.6,58
58,49,0.3,54
54,52,0.85,56
56,48,0.05,66
66,50,0,62
62,47,0,61
61,43,0.01,59
59,50,0.17,60
60,43,0.01,57
57,38,0,53
53,39,0,58
58,44,0.08,58
58,40,0,64
64,43,0.01,54
54,49,0.46,55
55,38,0,55
55,40,0,59
59,43,0.11,58
58,43,0.45,55
55,39,0.04,61
61,36,0.01,57
57,44,0.03,64
64,40,0,67
67,38,0,60
60,42,0,59
59,39,0,56
56,41,0,56
56,41,0.04,56
56,44,0.24,59
59,47,0,57
57,44,0.27,56
56,38,0,57
57,49,0.41,61
61,53,0.13,59
59,50,0.01,60
60,48,0.08,65
65,45,0,66
66,42,0,66
66,42,0,70
70,42,0,69
69,44,0,68
68,41,0,63
63,49,0,67
67,45,0.01,71
71,47,0,64
64,42,0,55
55,37,0,54
54,34,0,50
50,40,0.08,51
51,37,0.1,54
54,36,0,56
56,34,0,58
58,36,0,62
62,35,0,66
66,38,0,69
69,41,0,60
60,42,0,59
59,44,0.3,64
64,52,0.68,59
59,45,0.05,60
60,42,0.09,58
58,47,0.12,56
56,42,0.43,57
57,41,0,58
58,51,1.08,60
60,46,0.53,58
58,45,0.09,58
58,38,0,56
56,43,0.1,51
51,40,0.1,52
52,34,0.14,53
53,39,0.15,57
57,35,0.03,57
57,46,0.73,57
57,50,0,59
59,49,0.46,58
58,48,0,60
60,39,0,61
61,46,0,54
54,45,0.52,56
56,45,0.02,59
59,45,0,63
63,45,0,64
64,53,0.48,61
61,50,0.73,66
66,41,0,65
65,43,0.35,59
59,50,0.31,59
59,48,0.19,59
59,50,0.05,61
61,50,0.43,59
59,48,0.05,59
59,50,0.65,57
57,51,0.14,55
55,49,0.56,59
59,48,0.1,61
61,46,0,62
62,47,0.27,63
63,49,0.01,61
61,50,0.07,63
63,52,0.12,60
60,52,0.53,59
59,52,0.48,71
71,50,0.01,63
63,54,0,60
60,52,0.06,60
60,48,0.53,61
61,41,0.01,67
67,42,0,68
68,45,0,65
65,49,0,65
65,49,0,65
65,54,0,63
63,54,0,58
58,54,0,60
60,52,0,64
64,52,0,72
72,49,0,66
66,52,0,61
61,52,0,76
76,50,0,74
74,47,0,73
73,47,0,62
62,51,0,66
66,54,0,61
61,53,0,62
62,52,0,69
69,52,0,69
69,51,0,72
72,47,0,82
82,49,0,70
70,51,0,69
69,50,0,66
66,50,0,86
86,49,0,79
79,55,0,68
68,53,0,65
65,52,0,66
66,52,0,62
62,53,0.25,72
72,51,0.01,70
70,55,0.39,70
70,55,0,72
72,59,0,74
74,56,0,68
68,52,0,67
67,53,0,65
65,51,0,67
67,48,0,69
69,49,0,68
68,48,0,68
68,54,0,73
73,55,0,74
74,58,0,76
76,56,0,72
72,57,0,67
67,56,0,69
69,54,0,68
68,55,0,64
64,54,0,68
68,54,0,61
61,54,0,63
63,55,0,67
67,58,0,68
68,53,0,69
69,50,0,73
73,52,0,83
83,55,0,77
77,53,0,68
68,51,0,69
69,53,0,77
77,50,0,89
89,54,0,93
93,57,0,74
74,54,0,70
70,56,0,71
71,57,0,75
75,57,0,68
68,56,0,69
69,58,0,73
73,58,0,69
69,57,0,68
68,55,0,64
64,55,0,65
65,54,,66
66,55,0,66
66,55,0,67
67,53,0,82
82,49,0,83
83,53,0,70
70,54,0,65
65,56,0,67
67,55,0,71
71,57,0,83
83,56,0,70
70,56,0,73
73,55,0,79
79,56,0,86
86,54,0,84
84,59,0,83
83,63,0,84
84,59,0,84
84,63,0,98
98,67,0,92
92,64,0,89
89,62,0,85
85,62,0,72
72,59,0,69
69,59,0,69
69,59,0,70
70,59,0,74
74,60,0,70
70,55,0,73
73,55,0,73
73,54,0,73
73,55,0,73
73,59,0,74
74,60,0,72
72,57,0,71
71,60,0,76
76,59,0,90
90,58,0,72
72,58,0,68
68,54,0,74
74,58,0,69
69,57,0,71
71,57,0,69
69,57,0,67
67,58,0,75
75,51,0,69
69,55,0,66
66,55,0,67
67,56,0,67
67,53,0,72
72,52,0,71
71,53,0,66
66,53,0,69
69,56,0,70
70,58,0,69
69,57,0,68
68,55,0,64
64,54,0,79
79,53,0,78
78,52,0,73
73,56,0,67
67,56,0,65
65,56,0,68
68,55,0,75
75,55,0,69
69,54,0,69
69,51,0,65
65,57,0,65
65,56,0,70
70,56,0,82
82,53,0,85
85,54,0,68
68,56,0,66
66,56,0,68
68,50,0,75
75,47,0,81
81,49,0,79
79,53,0,68
68,52,0,81
81,49,0,76
76,53,0,80
80,50,0,74
74,50,0,77
77,50,0.01,87
87,51,0,68
68,54,0,67
67,58,0,63
63,54,0,63
63,54,0,66
66,57,0,63
63,56,0,68
68,51,0,67
67,50,0,66
66,56,0.25,65
65,52,0.38,59
59,50,0,71
71,50,0,78
78,49,0,76
76,49,0,70
70,56,0,71
71,49,0,67
67,48,0.01,66
66,57,0,64
64,56,0,59
59,56,0,68
68,54,0,71
71,48,0,73
73,46,0,76
76,46,0,78
78,50,0,82
82,50,0,79
79,49,0,77
77,46,0.01,65
65,49,0,78
78,43,0,79
79,44,0,76
76,45,0,75
75,43,0,61
61,47,0,61
61,52,0,60
60,46,0,65
65,46,0.02,66
66,55,0.2,68
68,59,0.1,66
66,52,0,70
70,50,0.01,72
72,52,0,68
68,53,0.01,65
65,56,0.03,63
63,43,0,63
63,39,0,63
63,45,0.35,63
63,38,0.02,62
62,50,0.96,62
62,48,0,64
64,45,0,66
66,49,0,65
65,51,0.02,64
64,47,0,62
62,48,0.01,63
63,54,0,64
64,48,0,62
62,48,0.07,64
64,44,0,58
58,36,0,61
61,39,0,53
53,39,0.41,57
57,48,0.04,56
56,36,0,58
58,38,0,57
57,36,0,60
60,36,0,67
67,36,0,60
60,43,0,61
61,36,0,61
61,35,0,60
60,37,0,61
61,35,0,69
69,41,0.14,64
64,52,0.48,54
54,44,0,58
58,41,0.02,59
59,52,1.9,61
61,53,0.07,61
61,55,0.02,58
58,46,0.06,52
52,36,0,54
54,34,0,57
57,31,0,54
54,34,0,50
50,33,0,51
51,42,0.5,56
56,41,0,54
54,36,0,55
55,42,0,53
53,41,0,63
63,49,0.27,57
57,47,0.07,62
62,37,0,53
53,36,0,55
55,34,0,51
51,38,0,56
56,36,0,60
60,39,0,59
59,42,0.02,54
54,44,0.16,56
56,42,0,60
60,34,0,60
60,35,0,69
69,43,0,57
57,41,0,55
55,34,0,52
52,37,0,49
49,33,0,49
49,29,0,52
52,28,0,57
57,31,0,49
49,28,0.09,53
53,36,0.02,59
59,31,0,56
56,34,0,58
58,34,0,69
69,41,0,59
59,38,0,58
58,33,0,60
60,34,0,52
52,37,0,50
50,39,0.09,58
58,45,0.29,62
62,44,0.08,58
58,44,0,57
57,38,0,55
55,49,0,51
51,49,0,56
56,40,0,56
56,37,0,62
62,39,0,65
65,42,0,62
62,44,0,61
61,51,0.43,59
59,50,0.28,60
60,55,0.48,60
60,55,1.26,59
59,47,0.04,60
60,46,0.4,57
57,47,0,59
59,48,0,62
62,45,0,69
69,45,0.01,72
72,52,0,60
60,44,0,62
62,44,0,59
59,46,0,60
60,51,0,56
56,44,0.74,55
55,41,0,58
58,44,0.14,56
56,49,0.15,55
55,45,0.55,54
54,38,0.19,54
54,37,0.07,57
57,38,0,60
60,37,0,63
63,42,0,68
68,48,0,69
69,50,0,66
66,44,0,62
62,50,0,60
60,43,0,61
61,49,0,66
66,45,0,79
79,48,0,76
76,51,0.01,67
67,52,0,63
63,47,0,76
76,45,0,79
79,48,0,59
59,48,0,62
62,52,0,61
61,51,0,60
60,46,0.12,66
66,45,0,71
71,45,0,70
70,46,0,62
62,48,0,61
61,52,0,62
62,49,0.2,62
62,47,0,65
65,45,0,69
69,41,0,69
69,45,0,66
66,45,0,60
60,49,0,65
65,45,0,67
67,45,0,67
67,50,0,66
66,51,0,58
58,51,0,64
64,53,0,65
65,53,0,65
65,53,0,69
69,44,0,62
62,52,0.16,63
63,48,0,66
66,44,0,59
59,52,0.28,69
69,48,0,69
69,47,0,62
62,49,0,60
60,47,0,58
58,47,0.24,62
62,47,0.15,58
58,51,0.25,61
61,51,0.25,66
66,43,0,64
64,51,0,62
62,48,0,66
66,46,0,79
79,50,0,80
80,52,0,64
64,50,0,70
70,49,0,65
65,50,0,65
65,53,0.07,61
61,50,0.01,64
64,52,0.02,78
78,48,0,89
89,58,0,89
89,63,0,83
83,56,0,66
66,52,0,70
70,50,0,59
59,50,0,63
63,52,0,69
69,50,0,63
63,49,0,58
58,51,0,63
63,50,0,62
62,51,0,66
66,53,0,65
65,51,0,69
69,52,0,72
72,53,0,73
73,50,0,82
82,52,0,71
71,52,0,64
64,52,0,64
64,53,0,62
62,52,0,68
68,52,0,65
65,53,0,64
64,55,0,62
62,54,0,63
63,53,0,60
60,53,0,66
66,52,0,69
69,54,0,67
67,55,0,69
69,53,0,69
69,50,0,66
66,51,0,69
69,49,0,68
68,52,0,68
68,51,0,74
74,50,0,83
83,55,0,88
88,58,0,76
76,57,0,63
63,53,0,79
79,51,0,73
73,52,0,69
69,55,0,66
66,53,0,70
70,55,0,70
70,53,0,69
69,51,0,71
71,51,0,78
78,50,0,66
66,50,0,66
66,54,0,71
71,53,0,72
72,55,0,67
67,54,0,69
69,54,0,74
74,54,0,68
68,56,0,81
81,55,0,79
79,57,0,67
67,55,0,62
62,54,0,70
70,55,0,71
71,57,0,70
70,57,0,73
73,58,0,73
73,55,0,76
76,55,0,68
68,57,0,70
70,58,0,68
68,58,0,72
72,58,0,73
73,62,0,74
74,57,0,74
74,57,0,76
76,61,0,73
73,61,0,72
72,60,0,68
68,58,0,67
67,57,0,68
68,57,0,71
71,55,0,70
70,54,0,69
69,57,0,74
74,57,0,67
67,54,0,69
69,56,0,70
70,56,0,70
70,55,0,68
68,52,0,63
63,57,0,66
66,58,0,67
67,58,0,67
67,57,0,70
70,57,0,72
72,52,0,67
67,57,0,68
68,56,0,71
71,49,0,68
68,53,0,70
70,56,0,73
73,55,0,74
74,53,0,72
72,51,0,75
75,57,0,76
76,62,0,77
77,59,0,76
76,57,0,74
74,56,0,73
73,59,0,71
71,59,0,68
68,57,0,72
72,57,0,81
81,56,0,85
85,61,0,83
83,62,0,74
74,60,0,80
80,58,0,82
82,56,0,71
71,57,0,72
72,61,0,86
86,55,0,76
76,57,0,72
72,59,0,68
68,59,0,68
68,60,0,71
71,60,0,69
69,59,0,67
67,59,0,73
73,60,0,73
73,60,0,70
70,59,0,70
70,60,0,69
69,57,0,66
66,57,0,65
65,56,0,67
67,48,0,72
72,57,0,65
65,57,0.16,66
66,53,0,75
75,50,0.01,81
81,50,0,85
85,51,0,70
70,53,0,66
66,51,0,71
71,48,0,71
71,47,0,69
69,54,0,76
76,50,0,69
69,52,0,65
65,50,0,63
63,49,0,69
69,43,0,72
72,44,0,75
75,48,0,67
67,51,0.34,65
65,52,0.19,65
65,47,0,58
58,53,0.83,67
67,47,0,62
62,49,0.01,73
73,55,0.02,62
62,55,0.02,65
65,48,0.13,74
74,50,0,70
70,57,0.01,67
67,53,0,74
74,49,0,76
76,50,0,75
75,51,0,79
79,50,0,64
64,49,0,63
63,51,0,65
65,47,0,74
74,49,0,59
59,53,0,60
60,54,0,69
69,53,0,66
66,51,0,73
73,48,0.01,74
74,44,0,73
73,45,0,62
62,41,0,61
61,48,0,58
58,47,0,59
59,53,0,64
64,47,0.01,61
61,48,0.57,63
63,45,0.24,67
67,42,0,67
67,54,0,71
71,48,0.01,72
72,49,0.01,60
60,54,0,62
62,53,0,61
61,53,0.01,61
61,47,0.01,61
61,41,0,63
63,39,0,63
63,37,0,71
71,33,0,60
60,35,0,58
58,43,0,60
60,37,0,65
65,41,0,65
65,39,0,60
60,39,0,55
55,36,0,54
54,36,0,61
61,45,0,66
66,50,0,61
61,53,0.21,56
56,46,0.01,54
54,48,0.31,58
58,45,0.31,53
53,36,0,57
57,36,0,57
57,37,0,59
59,38,0,55
55,34,0,55
55,33,0,55
55,34,0,54
54,39,0,55
55,44,0,55
55,48,0.36,63
63,46,0.86,56
56,44,0.04,54
54,44,0.59,53
53,36,0,52
52,33,0,56
56,38,0,58
58,43,0,54
54,37,0,54
54,42,0,49
49,39,0.09,47
47,42,0.08,53
53,44,0.08,53
53,38,0.01,57
57,34,0,56
56,38,0,57
57,37,0,57
57,44,0.29,58
58,49,1.98,52
52,45,0.67,52
52,41,0.03,52
52,43,0.14,52
52,43,0.14,50
50,42,0.01,53
53,48,0.07,56
56,47,0,56
56,45,0.01,62
62,43,0,57
57,39,0,51
51,39,0,60
60,37,0.01,59
59,38,0,57
57,35,0,57
57,36,0,54
54,41,0,48
48,42,0.31,48
48,41,0.12,47
47,41,0.09,49
49,43,0.14,53
53,45,1.52,62
62,52,0.26,56
56,46,0.33,51
51,39,0.11,49
49,37,0.09,52
52,38,0.08,53
53,44,0.39,51
51,37,0.01,54
54,38,0.37,54
54,46,0.06,56
56,41,0,55
55,34,0,54
54,43,0,56
56,39,0,60
60,44,0,63
63,41,0,65
65,42,0,67
67,42,0,64
64,41,0.01,65
65,46,0,63
63,41,0,59
59,37,0,59
59,39,0,54
54,43,0,54
54,48,0,55
55,49,0.77,57
57,46,0.12,57
57,48,0.12,55
55,43,0.1,56
56,42,0.14,61
61,51,0.13,59
59,46,0,64
64,41,0,64
64,47,0.01,67
67,44,0,59
59,48,0,60
60,49,0.02,69
69,46,0,68
68,40,0,65
65,41,0,65
65,42,0,62
62,41,0,64
64,41,0,63
63,43,0,68
68,43,0,64
64,47,0,61
61,47,0,61
61,50,0,60
60,52,0.05,60
60,50,0,58
58,45,0.04,66
66,46,0,63
63,45,0,63
63,46,0,60
60,50,0,60
60,42,0,65
65,40,0,68
68,42,0,67
67,40,0,65
65,44,0.01,60
60,50,0,60
60,48,0,59
59,43,0,59
59,44,0.12,56
56,48,0,59
59,41,0,61
61,40,0,60
60,46,0,62
62,46,0,63
63,44,0,57
57,44,0,59
59,47,0,60
60,45,0,61
61,39,0,58
58,47,0,61
61,45,0,67
67,43,0,78
78,46,0,82
82,51,0,80
80,50,0,61
61,49,0,62
62,45,0,68
68,41,0,75
75,45,0,59
59,49,0,58
58,46,0,57
57,43,0,57
57,42,0,60
60,47,0.2,59
59,48,0.03,65
65,40,0,71
71,44,0,77
77,47,0,75
75,52,0,67
67,48,0,63
63,49,0,63
63,46,0,68
68,42,0,59
59,46,0,63
63,49,0,58
58,48,0,64
64,44,0,65
65,51,0,63
63,50,0,62
62,49,0,63
63,49,0,65
65,48,0,62
62,49,0,65
65,46,0,78
78,46,0,86
86,54,0,99
99,62,0,92
92,64,0,77
77,54,0,66
66,52,0,65
65,52,0,65
65,53,0,68
68,49,0,76
76,52,0,66
66,49,0,61
61,53,0,66
66,50,0,62
62,51,0,64
64,52,0,66
66,50,0,65
65,54,0,65
65,53,0,57
57,51,0,62
62,50,0,62
62,48,0,65
65,52,0,68
68,51,0,66
66,50,0,69
69,50,0,73
73,48,0,74
74,50,0,86
86,51,0,77
77,52,0,83
83,52,0,86
86,53,0,72
72,53,0,66
66,53,0,61
61,51,0,60
60,50,0,76
76,50,0,80
80,51,0,89
89,53,0,97
97,59,0,90
90,57,0,65
65,53,0,59
59,52,0,69
69,51,0,63
63,53,0,69
69,53,0,69
69,53,0,65
65,56,0,67
67,53,0,69
69,53,0,66
66,54,0,66
66,54,0,72
72,54,0,68
68,56,0,73
73,56,0,72
72,57,0,82
82,56,0,91
91,60,0,82
82,60,0,76
76,59,0,75
75,56,0,72
72,58,0,72
72,58,0,69
69,60,0,70
70,59,0,68
68,57,0,65
65,55,0,67
67,54,0,65
65,53,0,63
63,53,0,64
64,55,0,72
72,52,0,70
70,51,0,68
68,50,0,71
71,51,0,77
77,53,0,65
65,56,0,63
63,54,0,69
69,54,0,69
69,57,0,67
67,56,0,70
70,54,0,75
75,57,0,63
63,54,0,64
64,53,0,65
65,54,0,66
66,55,0,65
65,55,0,65
65,56,0,67
67,56,0,78
78,51,0,75
75,54,0,73
73,55,0,79
79,55,0,71
71,56,0,72
72,56,0,67
67,58,0,69
69,58,0,69
69,56,0,70
70,58,0,74
74,57,0,71
71,60,0,72
72,55,0,71
71,58,0,74
74,59,0,77
77,54,0.01,77
77,56,0,86
86,56,0,90
90,58,0,90
90,57,0,70
70,57,0,71
71,55,0,81
81,52,0,87
87,53,0,89
89,53,0,92
92,56,0,93
93,57,0,87
87,56,0,72
72,57,0,67
67,58,0,66
66,59,0,69
69,58,0,68
68,57,0,64
64,55,0,67
67,57,0,68
68,56,0,68
68,55,0,65
65,55,0,65
65,57,0,68
68,48,0,74
74,50,0,70
70,60,0,68
68,54,0,79
79,50,0,84
84,49,0.01,78
78,52,0,79
79,51,0,80
80,55,0,82
82,50,0.01,68
68,54,0,68
68,56,0,74
74,51,0,75
75,53,0,72
72,59,0,70
70,59,0.22,68
68,59,0.1,69
69,58,0,76
76,58,0,78
78,55,0,77
77,53,0.01,73
73,49,0,65
65,50,0,67
67,51,0,73
73,49,0,75
75,46,0,79
79,46,0,80
80,48,0,83
83,48,0,84
84,50,0,67
67,50,0,59
59,51,0,64
64,50,0,77
77,47,0,83
83,49,0,81
81,48,0,82
82,46,0,81
81,49,0,69
69,50,0.01,83
83,51,0,66
66,48,0.01,66
66,45,0,64
64,48,0.03,71
71,59,0.09,64
64,60,1.25,64
64,57,0.02,62
62,52,0.22,61
61,50,0,62
62,40,0,66
66,49,0,68
68,46,0,60
60,46,0.05,63
63,50,0,66
66,46,0,61
61,54,0,63
63,50,0.01,70
70,51,0.01,82
82,50,0.01,85
85,61,0,74
74,55,0,69
69,52,0.01,65
65,46,0.01,58
58,53,0,63
63,52,0,64
64,41,0,64
